epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,383.742,1.06086,2.31344,1.20354,0.66831,0.25,0.2571,0.12581,1.65105,8.81491,1.56072,0.0013466,0.0013466,0.0013466
35,400.042,1.05923,2.10507,1.10161,0.65349,0.16667,0.22005,0.07899,1.63767,8.75884,1.54878,0.0013268,0.0013268,0.0013268
36,413.125,1.01647,1.8605,1.08544,0.78631,0.33333,0.34174,0.17579,1.66999,7.42747,1.54187,0.001307,0.001307,0.001307
37,427.992,1.12621,2.03537,1.12197,0.90692,0.33333,0.34405,0.18056,1.64947,5.15879,1.49604,0.0012872,0.0012872,0.0012872
38,441.547,1.32595,2.63829,1.46356,0.96498,0.25,0.31042,0.18904,1.55655,4.7421,1.46702,0.0012674,0.0012674,0.0012674
39,454.935,1.15706,2.10277,1.23436,0.92814,0.25,0.31161,0.21348,1.70239,5.1539,1.59213,0.0012476,0.0012476,0.0012476
40,468.786,1.18841,2.04975,1.22139,1,0.32006,0.39081,0.24809,1.69183,4.44646,1.74374,0.0012278,0.0012278,0.0012278
41,482.579,1.15246,1.84278,1.11072,0.92352,0.25,0.28999,0.18092,1.76759,4.16279,1.92126,0.001208,0.001208,0.001208
42,497.261,1.06789,1.77583,1.18912,0.95878,0.25,0.27263,0.1712,1.88485,3.72153,1.99348,0.0011882,0.0011882,0.0011882
43,511.4,1.01066,1.67158,1.12718,0.96124,0.25,0.25339,0.17482,1.87801,3.9153,1.79665,0.0011684,0.0011684,0.0011684
44,525.526,1.15186,1.92595,1.16327,0.97522,0.25,0.26011,0.20886,1.62672,3.31551,1.67411,0.0011486,0.0011486,0.0011486
45,538.447,1.09353,1.82454,1.2363,0.97789,0.25,0.25412,0.20584,1.34339,3.04835,1.56348,0.0011288,0.0011288,0.0011288
46,552.422,0.97696,1.52988,1.06455,0.98352,0.33333,0.36213,0.29957,1.18867,2.73757,1.41402,0.001109,0.001109,0.001109
47,565.609,1.08382,1.55195,1.13127,0.97734,0.41667,0.43956,0.28975,1.30624,2.8421,1.46956,0.0010892,0.0010892,0.0010892
48,578.938,0.97832,1.66248,1.08935,1,0.32892,0.34026,0.27691,1.12657,3.09998,1.2179,0.0010694,0.0010694,0.0010694
49,592.855,0.932,1.39667,1.07225,0.98135,0.5,0.52632,0.3989,1.10059,3.02848,1.20038,0.0010496,0.0010496,0.0010496
50,606.39,0.88375,1.39445,1.06611,0.67036,0.41667,0.47332,0.35349,1.21202,3.16998,1.26554,0.0010298,0.0010298,0.0010298
51,619.783,0.95182,1.49637,1.10882,0.73999,0.47663,0.57362,0.40502,1.3339,3.05166,1.35017,0.00101,0.00101,0.00101
52,633.498,0.91971,1.36774,1.1097,0.78098,0.33333,0.46667,0.32897,1.34219,3.25393,1.4172,0.0009902,0.0009902,0.0009902
53,647.349,0.95606,1.36903,1.09387,0.65887,0.32358,0.4126,0.26725,1.4484,3.35576,1.43895,0.0009704,0.0009704,0.0009704
54,661.308,0.96944,1.59897,1.13195,0.67853,0.17853,0.29006,0.15538,1.512,3.36059,1.44857,0.0009506,0.0009506,0.0009506
55,675.343,0.87528,1.3177,0.99632,0.97473,0.16667,0.21554,0.12763,1.46997,3.30488,1.41633,0.0009308,0.0009308,0.0009308
56,689.078,0.88795,1.25446,1.00335,0.96474,0.16667,0.21697,0.14787,1.42475,3.21083,1.34447,0.000911,0.000911,0.000911
57,702.482,0.87914,1.30513,1.09894,1,0.30198,0.39259,0.27467,1.40039,3.16006,1.33344,0.0008912,0.0008912,0.0008912
58,715.768,0.86531,1.28876,1.01598,0.77962,0.5,0.5483,0.358,1.41658,2.86273,1.33966,0.0008714,0.0008714,0.0008714
59,729.414,0.95385,1.27358,1.05095,1,0.32666,0.35908,0.22404,1.38849,2.61213,1.36042,0.0008516,0.0008516,0.0008516
60,742.963,0.91733,1.20779,1.01378,0.98825,0.5,0.61458,0.41697,1.38461,2.48277,1.34027,0.0008318,0.0008318,0.0008318
61,755.542,0.92752,1.22966,1.08807,0.85674,0.58333,0.67317,0.45016,1.29685,2.31871,1.24351,0.000812,0.000812,0.000812
62,769.23,0.89628,1.2472,1.10943,0.79782,0.65851,0.6712,0.50013,1.18717,2.11201,1.18955,0.0007922,0.0007922,0.0007922
63,781.845,0.82085,1.07024,1.01378,0.8864,0.65174,0.7016,0.52033,1.11386,1.9742,1.14336,0.0007724,0.0007724,0.0007724
64,795.613,0.8935,1.42249,1.09319,0.85132,0.58333,0.63463,0.44854,1.14353,1.90874,1.16014,0.0007526,0.0007526,0.0007526
65,809.17,0.92318,1.2829,1.07043,0.97065,0.41667,0.49304,0.33108,1.35955,2.11577,1.31916,0.0007328,0.0007328,0.0007328
66,823.351,0.85151,1.17978,1.03739,1,0.41409,0.4562,0.274,1.47305,2.6827,1.48126,0.000713,0.000713,0.000713
67,836.813,0.83177,1.16161,1.04752,0.98208,0.33333,0.45044,0.22698,1.55309,2.8373,1.55611,0.0006932,0.0006932,0.0006932
68,851.084,0.8308,1.07302,1.00397,0.80485,0.16667,0.22584,0.17055,1.54686,2.99469,1.58175,0.0006734,0.0006734,0.0006734
69,865.262,0.73604,1.12209,1.0006,1,0.20057,0.2456,0.19432,1.48033,3.10184,1.51379,0.0006536,0.0006536,0.0006536
70,879.15,0.89688,1.12036,1.07306,0.93902,0.16667,0.2136,0.1794,1.42299,2.95051,1.36827,0.0006338,0.0006338,0.0006338
71,894.264,0.87959,1.15898,1.09861,0.77412,0.29021,0.34654,0.2132,1.33282,2.77607,1.28701,0.000614,0.000614,0.000614
72,907.385,0.71468,1.01728,0.97288,0.98259,0.33333,0.40722,0.31251,1.26253,2.4706,1.22034,0.0005942,0.0005942,0.0005942
73,921.456,0.7183,0.98839,0.98151,0.97101,0.16667,0.17895,0.14898,1.25838,2.17944,1.19285,0.0005744,0.0005744,0.0005744
74,935.424,0.73804,1.04704,1.09825,0.97417,0.25,0.26235,0.21498,1.18045,1.94001,1.16159,0.0005546,0.0005546,0.0005546
75,949.985,0.83684,1.16133,1.08112,0.96646,0.33333,0.35302,0.23271,1.23831,1.94698,1.17302,0.0005348,0.0005348,0.0005348
76,964.065,0.73049,0.93041,0.97566,0.98057,0.58333,0.61908,0.42067,1.26603,2.0992,1.15452,0.000515,0.000515,0.000515
77,977.491,0.71244,0.94751,0.93061,0.88813,0.66213,0.68243,0.47381,1.18348,2.09655,1.10025,0.0004952,0.0004952,0.0004952
78,992.428,0.6515,0.97627,0.93811,1,0.48744,0.55308,0.40471,1.13261,2.06813,1.07842,0.0004754,0.0004754,0.0004754
79,1008.55,0.68173,0.95602,0.95955,0.97942,0.58333,0.70826,0.50761,1.12347,2.02712,1.08455,0.0004556,0.0004556,0.0004556
80,1023.16,0.71282,0.96363,1.00208,1,0.41122,0.50554,0.37586,1.06702,1.83524,1.06043,0.0004358,0.0004358,0.0004358
81,1037.97,0.7588,0.90621,0.99267,0.96359,0.16667,0.24577,0.18083,1.07789,1.79928,1.06389,0.000416,0.000416,0.000416
82,1053.39,0.68915,0.99971,0.98441,0.94123,0.25,0.33708,0.27304,1.06444,1.80291,1.06656,0.0003962,0.0003962,0.0003962
83,1067.39,0.58762,0.79528,0.92166,0.95517,0.16667,0.24167,0.19143,1.07369,1.83515,1.08192,0.0003764,0.0003764,0.0003764
