epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,150.348,1.35574,3.33424,1.27918,0.34158,0.33333,0.18523,0.08644,1.98648,10.4206,2.11747,0.00148043,0.00148043,0.00148043
19,158.177,1.44003,2.99426,1.26242,0.12666,0.16667,0.04198,0.01801,2.5128,12.2141,2.77366,0.00154498,0.00154498,0.00154498
20,167.342,1.29639,3.14393,1.2238,0.01221,0.08333,0.00324,0.001,2.72593,14.2237,3.47298,0.00160756,0.00160756,0.00160756
21,176.25,1.38243,3.06424,1.27256,0.21578,0.08333,0.0876,0.0095,2.59892,22.7731,2.92168,0.001604,0.001604,0.001604
22,185.681,1.22876,2.86621,1.14832,0.679,0.08333,0.08636,0.0388,2.2358,23.8196,2.61424,0.0015842,0.0015842,0.0015842
23,194.28,1.3797,2.9177,1.21801,0.49739,0.25,0.22614,0.13928,1.89427,13.1999,2.02917,0.0015644,0.0015644,0.0015644
24,203.144,1.38727,3.0225,1.29339,0.43127,0.5,0.40429,0.20518,1.67885,8.38681,1.63134,0.0015446,0.0015446,0.0015446
25,213.078,1.3246,2.98329,1.21993,0.30141,0.33333,0.24648,0.13955,1.86436,12.2645,1.68611,0.0015248,0.0015248,0.0015248
26,223.166,1.40574,3.38797,1.27556,0.02283,0.08333,0.0083,0.00318,2.01607,30.2602,1.92618,0.001505,0.001505,0.001505
27,233.29,1.29256,2.7671,1.21882,0.00246,0.25,0.0025,0.00106,2.15466,51.2611,2.0733,0.0014852,0.0014852,0.0014852
28,243.284,1.3863,2.73965,1.21046,0.8033,0.16667,0.20329,0.11437,2.02982,7.30654,1.83156,0.0014654,0.0014654,0.0014654
29,253.315,1.25723,2.57291,1.15333,0.51927,0.25,0.29248,0.15894,1.94697,6.62672,1.9585,0.0014456,0.0014456,0.0014456
30,263.647,1.26378,2.37749,1.23729,0.54804,0.41667,0.38606,0.16492,2.00813,9.98568,2.18871,0.0014258,0.0014258,0.0014258
31,273.822,1.46659,2.50068,1.32992,0.28974,0.33333,0.41356,0.18287,1.97395,11.352,2.32846,0.001406,0.001406,0.001406
32,284.215,1.23838,2.48601,1.25653,0.72362,0.65551,0.57454,0.28975,1.84201,7.26067,1.82619,0.0013862,0.0013862,0.0013862
33,294.546,1.3228,2.39582,1.29561,0.88691,0.65476,0.67958,0.38462,1.6409,5.2397,1.57597,0.0013664,0.0013664,0.0013664
34,304.838,1.25301,2.21575,1.25784,0.85712,0.58333,0.72107,0.37311,1.63392,4.81765,1.49111,0.0013466,0.0013466,0.0013466
35,314.704,1.24878,2.29597,1.21296,0.7633,0.53991,0.69612,0.37394,1.58953,4.37388,1.42305,0.0013268,0.0013268,0.0013268
36,324.826,1.29529,2.44991,1.30402,0.54564,0.58333,0.5725,0.28407,1.57878,4.51845,1.61395,0.001307,0.001307,0.001307
37,334.431,1.16081,2.19609,1.17334,0.46062,0.5,0.34608,0.1984,1.64212,5.01017,1.63825,0.0012872,0.0012872,0.0012872
38,344.307,1.16438,1.89333,1.16885,0.4678,0.66667,0.53558,0.33946,1.36023,5.19951,1.39568,0.0012674,0.0012674,0.0012674
39,354.652,1.1773,1.87561,1.17343,0.72095,0.5,0.62207,0.35253,1.27867,5.24561,1.31229,0.0012476,0.0012476,0.0012476
40,365.257,1.20665,1.97908,1.16286,0.62274,0.58333,0.59952,0.33102,1.37761,4.70946,1.33267,0.0012278,0.0012278,0.0012278
41,376.923,1.18438,1.85784,1.11404,0.72404,0.66667,0.70909,0.44424,1.27074,3.74755,1.2985,0.001208,0.001208,0.001208
42,388.168,1.07451,1.83493,1.15869,0.7578,0.66667,0.70468,0.46727,1.2261,2.95804,1.22489,0.0011882,0.0011882,0.0011882
43,399.59,1.03525,1.57084,1.02575,0.68259,0.75,0.7761,0.49758,1.27456,2.6001,1.24199,0.0011684,0.0011684,0.0011684
44,410.634,1.02946,1.61224,1.10181,0.9925,0.58333,0.62794,0.44589,1.37342,2.59308,1.31247,0.0011486,0.0011486,0.0011486
45,422.536,1.26323,1.92136,1.22699,1,0.57908,0.68759,0.50358,1.27842,2.58653,1.23534,0.0011288,0.0011288,0.0011288
46,433.411,0.9763,1.64398,1.11452,0.87062,0.56291,0.58149,0.4057,1.25529,2.62658,1.24259,0.001109,0.001109,0.001109
47,444.61,0.94011,1.5498,1.10416,0.96418,0.58333,0.72774,0.51977,1.32491,2.5753,1.29829,0.0010892,0.0010892,0.0010892
48,458.763,1.0823,1.8448,1.14706,0.81777,0.7481,0.71683,0.475,1.39162,2.50531,1.33152,0.0010694,0.0010694,0.0010694
49,470.27,1.11451,1.76994,1.12847,0.67879,0.75,0.68543,0.49177,1.32156,2.51327,1.29981,0.0010496,0.0010496,0.0010496
50,481.63,1.08548,1.67078,1.16135,1,0.57083,0.58577,0.41846,1.31392,2.67361,1.28552,0.0010298,0.0010298,0.0010298
51,493.95,1.05859,1.57499,1.12085,1,0.6547,0.68147,0.49895,1.20904,2.61272,1.17532,0.00101,0.00101,0.00101
52,506.079,1.14709,1.74292,1.14824,0.89883,0.74119,0.73744,0.47167,1.42098,2.35516,1.3404,0.0009902,0.0009902,0.0009902
53,518.593,1.10024,1.54672,1.09398,0.94783,0.75,0.74549,0.47234,1.35881,2.32803,1.21989,0.0009704,0.0009704,0.0009704
54,530.46,1.09596,1.53852,1.06618,0.81291,0.72583,0.7121,0.48393,1.11425,2.29318,1.10856,0.0009506,0.0009506,0.0009506
55,542.19,0.93794,1.49151,1.03563,0.97343,0.5,0.55912,0.3907,1.07097,2.28145,1.09121,0.0009308,0.0009308,0.0009308
56,553.507,1.00912,1.42391,1.1037,0.98421,0.5,0.56611,0.41952,1.06944,2.18032,1.06936,0.000911,0.000911,0.000911
57,564.821,1.04897,1.40576,1.09403,0.9584,0.66667,0.72588,0.52888,1.13272,2.04205,1.07547,0.0008912,0.0008912,0.0008912
58,575.547,0.91059,1.29398,1.03063,1,0.65413,0.75144,0.53209,1.12854,1.92186,1.09281,0.0008714,0.0008714,0.0008714
59,587.825,0.89546,1.30724,1.01393,0.88357,0.75,0.72984,0.53558,1.03726,1.87594,1.09513,0.0008516,0.0008516,0.0008516
60,599.5,0.9107,1.29699,1.04023,0.81626,0.7412,0.70537,0.47866,1.31838,2.05508,1.31691,0.0008318,0.0008318,0.0008318
61,611.704,0.93929,1.21532,1.02861,0.87843,0.75,0.72316,0.52251,1.21981,1.98766,1.16321,0.000812,0.000812,0.000812
62,623.127,0.93706,1.13166,1.06445,0.80672,0.69746,0.71884,0.52251,1.12087,2.03369,1.0835,0.0007922,0.0007922,0.0007922
63,635.748,0.90507,1.26418,1.0475,0.79574,0.75,0.68086,0.48212,1.12669,2.23675,1.07444,0.0007724,0.0007724,0.0007724
64,648.114,0.93223,1.25665,1.05525,0.58422,0.66667,0.63388,0.43374,1.02213,2.13947,1.00897,0.0007526,0.0007526,0.0007526
65,660.419,0.90014,1.19853,1.07762,1,0.65873,0.69961,0.48446,0.9943,1.95853,0.99864,0.0007328,0.0007328,0.0007328
66,672.904,0.91033,1.18045,1.03681,0.8869,0.65472,0.73761,0.51371,0.99461,1.7741,0.99741,0.000713,0.000713,0.000713
67,685.581,0.93857,1.22564,1.05281,0.7992,0.66365,0.69529,0.49472,1.0282,1.74495,1.00026,0.0006932,0.0006932,0.0006932
68,698.039,0.84286,1.12846,1.05763,0.84964,0.75,0.7972,0.56606,1.05937,1.72039,1.01096,0.0006734,0.0006734,0.0006734
69,709.997,0.88452,1.16652,1.05239,0.73332,0.66667,0.75558,0.53644,1.00498,1.71495,1.00396,0.0006536,0.0006536,0.0006536
70,722.528,0.90748,1.17947,1.08321,0.97062,0.58333,0.72897,0.49602,0.9308,1.67873,0.98892,0.0006338,0.0006338,0.0006338
71,733.464,0.92622,1.2218,1.0673,0.98843,0.5,0.71744,0.50189,0.92809,1.70436,0.98179,0.000614,0.000614,0.000614
72,744.652,0.86747,1.1807,1.02096,0.66309,0.58333,0.69584,0.47355,1.01532,1.93623,1.01527,0.0005942,0.0005942,0.0005942
73,755.874,0.78594,1.14259,0.92877,0.83148,0.5,0.65664,0.4382,1.03943,2.09256,1.02581,0.0005744,0.0005744,0.0005744
74,766.875,0.86358,1.15379,0.9995,0.65536,0.66667,0.65413,0.46786,1.00338,2.15727,1.01097,0.0005546,0.0005546,0.0005546
75,778.105,0.78582,1.10443,0.97765,0.87209,0.56975,0.63744,0.47063,0.98384,2.16981,1.00632,0.0005348,0.0005348,0.0005348
76,789.807,0.73493,1.05422,1.02895,0.77666,0.58333,0.68636,0.49767,0.9615,1.9115,1.01298,0.000515,0.000515,0.000515
77,802.318,0.77922,1.07219,0.98773,0.9487,0.58333,0.73548,0.55796,0.98635,1.7288,1.01733,0.0004952,0.0004952,0.0004952
78,814.197,0.79144,1.10148,0.94785,0.87514,0.66667,0.77512,0.58615,0.99214,1.57413,1.00931,0.0004754,0.0004754,0.0004754
79,825.194,0.71188,1.06309,0.99285,0.89822,0.73661,0.81582,0.62342,0.99483,1.48139,1.00547,0.0004556,0.0004556,0.0004556
80,837.229,0.85014,0.96702,1.01034,0.9783,0.75,0.83633,0.62165,1.00979,1.3889,1.01179,0.0004358,0.0004358,0.0004358
81,848,0.79039,1.0302,0.95271,0.98507,0.75,0.83125,0.62503,1.02062,1.37575,1.01739,0.000416,0.000416,0.000416
82,859.233,0.68835,0.85291,0.91961,0.98621,0.75,0.83249,0.62365,1.016,1.31302,1.01651,0.0003962,0.0003962,0.0003962
83,875.087,0.74288,0.99929,1.02323,0.90823,0.82541,0.83931,0.63519,1.01959,1.27873,1.01141,0.0003764,0.0003764,0.0003764
84,889.787,0.65784,0.88056,0.91292,0.81548,0.83333,0.81496,0.62343,0.96567,1.25505,0.97126,0.0003566,0.0003566,0.0003566
85,902.222,0.81362,0.96229,1.02272,0.81674,0.83333,0.81305,0.62762,0.94432,1.26825,0.96371,0.0003368,0.0003368,0.0003368
86,914.836,0.69219,0.85461,0.90955,0.80736,0.83333,0.81626,0.6168,0.9385,1.30207,0.96339,0.000317,0.000317,0.000317
87,926.572,0.6863,0.86314,0.91095,0.76894,0.83209,0.84378,0.64199,0.93396,1.3276,0.96842,0.0002972,0.0002972,0.0002972
88,939.61,0.73608,0.91447,1.00963,0.7468,0.73826,0.76918,0.55328,0.95029,1.42126,0.98643,0.0002774,0.0002774,0.0002774
89,951.482,0.66565,0.9997,0.91881,0.7561,0.83333,0.85845,0.63251,0.95312,1.43962,0.99232,0.0002576,0.0002576,0.0002576
90,963.328,0.65987,0.82811,0.9144,0.97658,0.66667,0.85478,0.6296,0.95924,1.4745,0.99707,0.0002378,0.0002378,0.0002378
91,975.517,0.61357,0.99225,0.90379,0.82908,0.80996,0.85287,0.62424,0.9744,1.53695,1.01057,0.000218,0.000218,0.000218
92,984.603,0.53708,0.97963,0.84559,0.81798,0.74909,0.84519,0.63551,1.00663,1.62628,1.02829,0.0001982,0.0001982,0.0001982
93,995.468,0.64009,0.98427,0.91193,0.81806,0.74943,0.82942,0.61632,1.01508,1.70641,1.04091,0.0001784,0.0001784,0.0001784
94,1005.91,0.64721,0.96435,0.92246,0.81676,0.74347,0.8371,0.60457,1.02326,1.77193,1.05325,0.0001586,0.0001586,0.0001586
95,1016.73,0.60855,0.91392,0.90224,0.76785,0.75,0.82754,0.60065,1.02627,1.75034,1.0639,0.0001388,0.0001388,0.0001388
96,1027.89,0.60926,0.98256,0.91552,0.77961,0.75,0.81569,0.59111,1.01892,1.74439,1.06091,0.000119,0.000119,0.000119
97,1039.64,0.64386,0.999,0.92623,0.7179,0.75,0.81569,0.59022,1.01356,1.73495,1.06866,9.92e-05,9.92e-05,9.92e-05
98,1051.92,0.53519,0.96085,0.88514,0.76602,0.81942,0.82575,0.60443,0.99346,1.71844,1.06454,7.94e-05,7.94e-05,7.94e-05
99,1063.19,0.59865,0.94068,0.95675,0.69806,0.83333,0.83394,0.60101,0.99103,1.68931,1.06661,5.96e-05,5.96e-05,5.96e-05
100,1073.41,0.59691,1.0335,0.9265,0.70608,0.83333,0.82404,0.59784,0.9997,1.64058,1.08365,3.98e-05,3.98e-05,3.98e-05
